,Longitude,Latitude,Speed,Distance,Distance_x,Distance_y,PCI,PCI_64,PCI_65,PCI_302
26176,12.527023631901354,55.78100111750591,0.0,0.4706709181,-0.0036619,0.0037206,64.0,1,0,0
26177,12.527019430591114,55.78095466204412,0.0,0.4750288913,-0.0037083,0.0037164,64.0,1,0,0
26178,12.527015229293184,55.78090820658177,0.0,0.4794031971,-0.0037548,0.0037122,64.0,1,0,0
26179,12.527011028007568,55.78086175111884,0.0,0.4837933925,-0.0038012,0.003708,64.0,1,0,0
26180,12.527006826734265,55.780815295655366,0.0,0.4881990488,-0.0038477,0.0037038,64.0,1,0,0
26181,12.527002625473274,55.78076884019133,0.0,0.4926197512,-0.0038942,0.0036996,64.0,1,0,0
26182,12.526998424224598,55.78072238472671,0.0,0.4970550983,-0.0039406,0.0036954,64.0,1,0,0
26183,12.526994222988233,55.780675929261534,0.0,0.5015047015,-0.0039871,0.0036912,64.0,1,0,0
26184,12.526990021764181,55.78062947379581,0.0,0.5059681847,-0.0040335,0.003687,64.0,1,0,0
26185,12.526985820552442,55.780583018329516,0.0,0.5104451838,-0.00408,0.0036828,64.0,1,0,0
26186,12.526981619353014,55.78053656286265,0.0,0.5149353462,-0.0041264,0.0036786,64.0,1,0,0
26187,12.528313371708265,55.79447114260666,0.0,1.1367087732,0.0098081,0.0050104,64.0,1,0,0
26188,12.528309166741176,55.79442468731176,0.0,1.13166761,0.0097617,0.0050062,64.0,1,0,0
26189,12.528304961786416,55.79437823201628,0.0,1.126627697,0.0097152,0.005002,64.0,1,0,0
26190,12.528300756843983,55.79433177672024,0.0,1.1215890509,0.0096688,0.0049978,64.0,1,0,0
26191,12.528296551913876,55.79428532142364,0.0,1.1165516889,0.0096223,0.0049936,64.0,1,0,0
26192,12.528292346996098,55.79423886612648,0.0,1.1115156284,0.0095759,0.0049893,64.0,1,0,0
26193,12.528288142090647,55.79419241082874,0.0,1.1064808873,0.0095294,0.0049851,64.0,1,0,0
26194,12.528283937197523,55.79414595553046,0.0,1.1014474836,0.009483,0.0049809,64.0,1,0,0
26195,12.528279732316726,55.7940995002316,0.0,1.0964154357,0.0094365,0.0049767,64.0,1,0,0
26196,12.528275527448258,55.7940530449322,0.0,1.0913847623,0.00939,0.0049725,64.0,1,0,0
26197,12.528271322592115,55.79400658963221,0.0,1.0863554827,0.0093436,0.0049683,64.0,1,0,0
26198,12.5282671177483,55.79396013433166,0.0,1.0813276162,0.0092971,0.0049641,64.0,1,0,0
26199,12.528262912916812,55.79391367903055,0.0,1.0763011826,0.0092507,0.0049599,64.0,1,0,0
26200,12.52825870809765,55.79386722372889,0.0,1.0712762022,0.0092042,0.0049557,64.0,1,0,0
26201,12.528254503290817,55.79382076842666,0.0,1.0662526953,0.0091578,0.0049515,64.0,1,0,0
26202,12.52825029849631,55.79377431312385,0.0,1.0612306831,0.0091113,0.0049473,64.0,1,0,0
26203,12.52824609371413,55.79372785782049,0.0,1.0562101867,0.0090649,0.0049431,64.0,1,0,0
26204,12.528241888944278,55.793681402516576,0.0,1.051191228,0.0090184,0.0049389,64.0,1,0,0
26205,12.528237684186749,55.79363494721208,0.0,1.046173829,0.0089719,0.0049347,64.0,1,0,0
26206,12.52823347944155,55.79358849190703,0.0,1.0411580122,0.0089255,0.0049305,64.0,1,0,0
26207,12.528229274708677,55.793542036601416,0.0,1.0361438008,0.008879,0.0049263,64.0,1,0,0
26208,12.528225069988128,55.79349558129524,0.0,1.031131218,0.0088326,0.0049221,64.0,1,0,0
26209,12.52822086527991,55.793449125988495,0.0,1.0261202878,0.0087861,0.0049179,64.0,1,0,0
