,Longitude,Latitude,Speed,Distance,Distance_x,Distance_y,PCI,PCI_3,PCI_4,PCI_6,PCI_7,PCI_20,PCI_40,PCI_184,PCI_237
138,-78.941049,36.000448928000004,0.0,0.4472002706,-0.0020861,-0.003618,3.0,1,0,0,0,0,0,0,0
139,-78.941049,36.000424384,0.0,0.4486159652,-0.0021106,-0.003618,3.0,1,0,0,0,0,0,0,0
140,-78.941049,36.00039984,0.0,0.4500436869,-0.0021352,-0.003618,3.0,1,0,0,0,0,0,0,0
141,-78.941049,36.000375296,0.0,0.4514833214,-0.0021597,-0.003618,3.0,1,0,0,0,0,0,0,0
142,-78.941049,36.000350752,0.0,0.4529347553,-0.0021842,-0.003618,3.0,1,0,0,0,0,0,0,0
143,-78.941049,36.000326208000004,0.0,0.4543978753,-0.0022088,-0.003618,3.0,1,0,0,0,0,0,0,0
144,-78.941049,36.000301664,0.0,0.4558725691,-0.0022333,-0.003618,3.0,1,0,0,0,0,0,0,0
145,-78.941049,36.00027712,0.0,0.4573587245,-0.0022579,-0.003618,3.0,1,0,0,0,0,0,0,0
146,-78.941049,36.000252576,0.0,0.4588562304,-0.0022824,-0.003618,3.0,1,0,0,0,0,0,0,0
147,-78.941049,36.000228032,0.0,0.4603649759,-0.002307,-0.003618,3.0,1,0,0,0,0,0,0,0
148,-78.941049,36.000203488000004,0.0,0.4618848508,-0.0023315,-0.003618,3.0,1,0,0,0,0,0,0,0
149,-78.941049,36.000178944,0.0,0.4634157457,-0.0023561,-0.003618,3.0,1,0,0,0,0,0,0,0
150,-78.941049,36.0001544,0.0,0.4649575517,-0.0023806,-0.003618,3.0,1,0,0,0,0,0,0,0
151,-78.941049,36.000129856,0.0,0.4665101607,-0.0024051,-0.003618,3.0,1,0,0,0,0,0,0,0
152,-78.941049,36.000105312,0.0,0.468073465,-0.0024297,-0.003618,3.0,1,0,0,0,0,0,0,0
153,-78.941049,36.000080768000004,0.0,0.469647358,-0.0024542,-0.003618,3.0,1,0,0,0,0,0,0,0
154,-78.941049,36.000056224,0.0,0.4712317335,-0.0024788,-0.003618,3.0,1,0,0,0,0,0,0,0
155,-78.941049,36.00003168,0.0,0.4728264862,-0.0025033,-0.003618,3.0,1,0,0,0,0,0,0,0
156,-78.941049,36.000007136,0.0,0.4744315114,-0.0025279,-0.003618,3.0,1,0,0,0,0,0,0,0
157,-78.941049,35.999982592,0.0,0.4760467052,-0.0025524,-0.003618,3.0,1,0,0,0,0,0,0,0
158,-78.941049,35.999958048,0.0,0.4776719644,-0.002577,-0.003618,3.0,1,0,0,0,0,0,0,0
159,-78.941049,35.999933504,0.0,0.4793071867,-0.0026015,-0.003618,3.0,1,0,0,0,0,0,0,0
160,-78.941049,35.99990896,0.0,0.4809522704,-0.002626,-0.003618,3.0,1,0,0,0,0,0,0,0
161,-78.941049,35.999884416,0.0,0.4826071147,-0.0026506,-0.003618,3.0,1,0,0,0,0,0,0,0
162,-78.941049,35.999859872,0.0,0.4842716195,-0.0026751,-0.003618,3.0,1,0,0,0,0,0,0,0
163,-78.941049,35.999835328,0.0,0.4859456856,-0.0026997,-0.003618,3.0,1,0,0,0,0,0,0,0
164,-78.941049,35.999810784000005,0.0,0.4876292145,-0.0027242,-0.003618,3.0,1,0,0,0,0,0,0,0
165,-78.941049,35.99978624,0.0,0.4893221085,-0.0027488,-0.003618,3.0,1,0,0,0,0,0,0,0
166,-78.941049,35.999761696,0.0,0.4910242707,-0.0027733,-0.003618,3.0,1,0,0,0,0,0,0,0
167,-78.941049,35.999737152,0.0,0.4927356052,-0.0027978,-0.003618,3.0,1,0,0,0,0,0,0,0
168,-78.941049,35.999712608,0.0,0.4944560166,-0.0028224,-0.003618,3.0,1,0,0,0,0,0,0,0
169,-78.941049,35.999688064000004,0.0,0.4961854105,-0.0028469,-0.003618,3.0,1,0,0,0,0,0,0,0
170,-78.941049,35.99966352,0.0,0.4979236934,-0.0028715,-0.003618,3.0,1,0,0,0,0,0,0,0
171,-78.941049,35.999638976,0.0,0.4996707724,-0.002896,-0.003618,3.0,1,0,0,0,0,0,0,0
172,-78.941049,35.999614432,0.0,0.5014265557,-0.0029206,-0.003618,3.0,1,0,0,0,0,0,0,0
173,-78.941049,35.999589888,0.0,0.5031909522,-0.0029451,-0.003618,3.0,1,0,0,0,0,0,0,0
174,-78.941049,35.999565344000004,0.0,0.5049638714,-0.0029697,-0.003618,3.0,1,0,0,0,0,0,0,0
175,-78.941049,35.9995408,0.0,0.506745224,-0.0029942,-0.003618,3.0,1,0,0,0,0,0,0,0
176,-78.941049,35.999516256,0.0,0.5085349214,-0.0030187,-0.003618,3.0,1,0,0,0,0,0,0,0
177,-78.941049,35.999491712,0.0,0.5103328758,-0.0030433,-0.003618,3.0,1,0,0,0,0,0,0,0
178,-78.941049,35.999467168,0.0,0.5121390001,-0.0030678,-0.003618,3.0,1,0,0,0,0,0,0,0
179,-78.941049,35.999442624000004,0.0,0.5139532083,-0.0030924,-0.003618,3.0,1,0,0,0,0,0,0,0
180,-78.941049,35.99941808,0.0,0.5157754151,-0.0031169,-0.003618,3.0,1,0,0,0,0,0,0,0
181,-78.941049,35.999393536,0.0,0.5176055359,-0.0031415,-0.003618,3.0,1,0,0,0,0,0,0,0
182,-78.941049,35.999368992,0.0,0.5194434872,-0.003166,-0.003618,3.0,1,0,0,0,0,0,0,0
183,-78.941049,35.999344448,0.0,0.5212891861,-0.0031906,-0.003618,3.0,1,0,0,0,0,0,0,0
184,-78.941049,35.999319904000004,0.0,0.5231425507,-0.0032151,-0.003618,3.0,1,0,0,0,0,0,0,0
185,-78.941049,35.99929536,0.0,0.5250034996,-0.0032396,-0.003618,3.0,1,0,0,0,0,0,0,0
186,-78.941049,35.999270816,0.0,0.5268719526,-0.0032642,-0.003618,3.0,1,0,0,0,0,0,0,0
187,-78.941049,35.999246272,0.0,0.5287478301,-0.0032887,-0.003618,3.0,1,0,0,0,0,0,0,0
188,-78.941049,35.999221728,0.0,0.5306310533,-0.0033133,-0.003618,3.0,1,0,0,0,0,0,0,0
189,-78.941049,35.999197184,0.0,0.5325215444,-0.0033378,-0.003618,3.0,1,0,0,0,0,0,0,0
190,-78.941049,35.999172640000005,0.0,0.5344192262,-0.0033624,-0.003618,3.0,1,0,0,0,0,0,0,0
191,-78.941049,35.999148096,0.0,0.5363240224,-0.0033869,-0.003618,3.0,1,0,0,0,0,0,0,0
192,-78.941049,35.999123552,0.0,0.5382358574,-0.0034114,-0.003618,3.0,1,0,0,0,0,0,0,0
193,-78.941049,35.999099008,0.0,0.5401546565,-0.003436,-0.003618,3.0,1,0,0,0,0,0,0,0
194,-78.941049,35.999074464,0.0,0.5420803458,-0.0034605,-0.003618,3.0,1,0,0,0,0,0,0,0
195,-78.941049,35.999049920000004,0.0,0.544012852,-0.0034851,-0.003618,3.0,1,0,0,0,0,0,0,0
196,-78.941049,35.999025376,0.0,0.5459521028,-0.0035096,-0.003618,3.0,1,0,0,0,0,0,0,0
197,-78.941049,35.999000832,0.0,0.5478980266,-0.0035342,-0.003618,3.0,1,0,0,0,0,0,0,0
198,-78.941049,35.998976288,0.0,0.5498505525,-0.0035587,-0.003618,3.0,1,0,0,0,0,0,0,0
199,-78.941049,35.998951744,0.0,0.5518096105,-0.0035833,-0.003618,3.0,1,0,0,0,0,0,0,0
200,-78.941049,35.998927200000004,0.0,0.5537751312,-0.0036078,-0.003618,3.0,1,0,0,0,0,0,0,0
201,-78.941049,35.998902656,0.0,0.555747046,-0.0036323,-0.003618,3.0,1,0,0,0,0,0,0,0
202,-78.941049,35.998878112,0.0,0.5577252871,-0.0036569,-0.003618,3.0,1,0,0,0,0,0,0,0
203,-78.941049,35.998853568,0.0,0.5597097875,-0.0036814,-0.003618,3.0,1,0,0,0,0,0,0,0
204,-78.941049,35.998829024,0.0,0.5617004808,-0.003706,-0.003618,3.0,1,0,0,0,0,0,0,0
205,-78.941049,35.998804480000004,0.0,0.5636973014,-0.0037305,-0.003618,3.0,1,0,0,0,0,0,0,0
206,-78.941049,35.998779936,0.0,0.5657001844,-0.0037551,-0.003618,3.0,1,0,0,0,0,0,0,0
207,-78.941049,35.998755392,0.0,0.5677090656,-0.0037796,-0.003618,3.0,1,0,0,0,0,0,0,0
208,-78.941049,35.998730848,0.0,0.5697238817,-0.0038042,-0.003618,3.0,1,0,0,0,0,0,0,0
209,-78.941049,35.998706304,0.0,0.5717445697,-0.0038287,-0.003618,3.0,1,0,0,0,0,0,0,0
210,-78.941049,35.998681760000004,0.0,0.5737710678,-0.0038532,-0.003618,3.0,1,0,0,0,0,0,0,0
211,-78.941049,35.998657216,0.0,0.5758033146,-0.0038778,-0.003618,3.0,1,0,0,0,0,0,0,0
